,Donor_Id,P_year,Frequency
0,b'0179466',142,11.0
0,b'0179467',112,10.0
0,b'0179485',3,3.0
0,b'0179495',77,11.0
0,b'0179503',142,11.0
0,b'0179505',34,4.0
0,b'0179519',147,11.0
0,b'0179522',4,1.0
0,b'0179523',143,12.0
0,b'0179531',95,10.0
0,b'0179543',139,11.0
0,b'0179551',4,1.0
0,b'0179563',135,10.0
0,b'0179564',1,1.0
0,b'0179565',15,4.0
0,b'0179569',17,2.0
0,b'0179572',143,11.0
0,b'0179578',11,3.0
0,b'0179580',77,11.0
0,b'0179592',141,11.0
0,b'0179617',78,7.0
0,b'0179624',41,3.0
0,b'0179653',64,5.0
0,b'0179655',77,11.0
0,b'0179658',9,4.0
0,b'0179660',141,11.0
0,b'0179671',60,10.0
0,b'0179712',234,20.0
0,b'0179727',15,8.0
0,b'0179728',31,3.0
0,b'0179729',48,4.0
0,b'0179769',136,10.0
0,b'0179773',59,10.0
0,b'0179776',142,11.0
0,b'0179779',57,6.0
0,b'0179791',28,9.0
0,b'0179798',49,4.0
0,b'0179804',140,11.0
0,b'0179812',20,3.0
0,b'0179815',47,4.0
0,b'0179817',6,1.0
0,b'0179833',5,5.0
0,b'0179835',101,11.0
0,b'0179838',134,11.0
0,b'0179842',142,11.0
0,b'0179845',19,2.0
0,b'0179846',34,8.0
0,b'0179870',141,11.0
0,b'0179878',144,11.0
0,b'0179880',2,2.0
0,b'0179885',142,11.0
0,b'0179889',141,11.0
0,b'0179896',31,4.0
0,b'0179901',141,11.0
0,b'0179902',50,4.0
0,b'0179909',141,11.0
0,b'0179911',140,11.0
0,b'0179918',47,12.0
0,b'0179919',132,11.0
0,b'0179920',47,4.0
0,b'0179931',146,11.0
0,b'0179950',142,11.0
0,b'0179951',20,5.0
0,b'0179952',29,10.0
0,b'0179955',58,10.0
0,b'0179966',101,11.0
0,b'0179968',142,11.0
0,b'0179979',139,11.0
0,b'0179985',134,10.0
0,b'0179988',48,4.0
0,b'0179992',140,11.0
0,b'0179993',139,12.0
0,b'0179997',140,11.0
0,b'0180006',50,8.0
0,b'0180016',14,2.0
0,b'0180021',18,3.0
0,b'0180027',21,4.0
0,b'0180040',19,10.0
0,b'0180046',29,2.0
0,b'0180050',148,12.0
0,b'0180053',139,11.0
0,b'0180055',43,11.0
0,b'0180067',120,11.0
0,b'0180079',138,11.0
0,b'0180085',136,10.0
0,b'0180086',147,11.0
0,b'0180087',139,11.0
0,b'0180089',139,11.0
0,b'0180094',140,11.0
0,b'0180099',38,10.0
0,b'0180103',70,12.0
0,b'0180116',28,7.0
0,b'0180118',145,11.0
0,b'0180130',139,12.0
0,b'0180139',108,11.0
0,b'0180140',1,1.0
0,b'0180141',36,3.0
0,b'0180144',101,8.0
0,b'0180156',13,6.0
0,b'0180160',140,11.0
0,b'0180163',2,1.0
0,b'0180168',49,4.0
0,b'0180190',132,11.0
0,b'0180199',9,3.0
0,b'0180200',1,1.0
0,b'0180222',50,4.0
0,b'0180223',7,4.0
0,b'0180233',141,11.0
0,b'0180239',141,11.0
0,b'0180241',86,11.0
0,b'0180273',141,11.0
0,b'0180291',278,21.0
0,b'0180304',140,11.0
0,b'0180308',140,11.0
0,b'0180312',205,20.0
0,b'0180317',66,11.0
0,b'0180320',12,1.0
0,b'0180324',4,2.0
0,b'0180330',126,10.0
0,b'0180333',132,11.0
0,b'0180338',39,10.0
0,b'0180358',141,11.0
0,b'0180360',56,9.0
0,b'0180363',19,2.0
0,b'0180366',140,11.0
0,b'0180377',142,11.0
0,b'0180421',137,11.0
0,b'0180425',233,19.0
0,b'0180452',140,11.0
0,b'0180457',38,4.0
0,b'0180478',11,6.0
0,b'0180492',36,3.0
0,b'0180512',140,11.0
0,b'0180515',140,12.0
0,b'0180522',24,2.0
0,b'0180524',49,4.0
0,b'0180538',10,2.0
0,b'0180567',142,12.0
0,b'0180571',1,1.0
0,b'0180579',36,9.0
0,b'0180584',17,1.0
0,b'0180586',204,16.0
0,b'0180596',141,11.0
0,b'0180601',64,11.0
0,b'0180615',21,2.0
0,b'0180620',141,11.0
0,b'0180623',26,2.0
0,b'0180639',63,5.0
0,b'0180641',12,1.0
0,b'0180645',140,11.0
0,b'0180646',117,11.0
0,b'0180663',34,8.0
0,b'0180668',139,12.0
0,b'0180675',85,11.0
0,b'0180688',50,4.0
0,b'0180695',139,11.0
0,b'0180697',139,11.0
0,b'0180705',138,11.0
0,b'0180716',150,12.0
0,b'0180743',52,4.0
0,b'0180745',7,4.0
0,b'0180750',136,11.0
0,b'0180756',139,11.0
0,b'0180757',139,11.0
0,b'0180758',140,11.0
0,b'0180761',142,11.0
0,b'0180766',33,8.0
0,b'0180786',5,1.0
0,b'0180797',139,11.0
0,b'0180798',129,10.0
0,b'0180822',146,11.0
0,b'0180832',61,10.0
0,b'0180835',72,8.0
0,b'0180840',28,9.0
0,b'0180860',2,2.0
0,b'0180876',134,11.0
0,b'0180883',142,11.0
0,b'0180891',142,11.0
0,b'0180898',13,4.0
0,b'0180899',77,11.0
0,b'0180900',104,9.0
0,b'0180902',43,7.0
0,b'0180913',52,10.0
0,b'0180923',138,11.0
0,b'0180945',48,4.0
0,b'0180954',33,8.0
0,b'0180960',92,10.0
0,b'0180964',141,11.0
0,b'0180968',11,2.0
0,b'0180973',71,12.0
0,b'0180974',140,11.0
0,b'0180975',139,12.0
0,b'0180978',138,11.0
0,b'0180984',34,8.0
0,b'0180985',53,11.0
0,b'0180989',7,1.0
0,b'0181000',62,10.0
0,b'0181009',25,2.0
0,b'0181015',49,4.0
0,b'0181020',14,4.0
0,b'0181032',1,1.0
0,b'0181038',35,3.0
0,b'0181039',141,11.0
0,b'0181045',88,11.0
0,b'0181047',65,11.0
0,b'0181051',60,10.0
0,b'0181052',95,11.0
0,b'0181065',42,10.0
0,b'0181075',143,11.0
0,b'0181078',1,1.0
0,b'0181079',56,9.0
0,b'0181083',138,11.0
0,b'0181090',47,4.0
0,b'0181103',53,4.0
0,b'0181108',64,11.0
0,b'0181117',42,10.0
0,b'0181120',16,4.0
0,b'0181125',255,26.0
0,b'0181127',97,11.0
0,b'0181131',124,16.0
0,b'0181152',138,11.0
0,b'0181153',6,3.0
0,b'0181159',9,4.0
0,b'0181187',3,2.0
0,b'0181192',21,7.0
0,b'0181194',372,62.0
0,b'0181237',93,7.0
0,b'0181245',49,4.0
0,b'0181250',17,8.0
0,b'0181259',32,11.0
0,b'0181261',138,11.0
0,b'0181288',24,2.0
0,b'0181294',132,10.0
0,b'0181295',55,4.0
0,b'0181310',2,2.0
0,b'0181320',124,10.0
0,b'0181321',6,2.0
0,b'0181370',22,7.0
0,b'0181372',7,4.0
0,b'0181377',23,8.0
0,b'0181381',4,4.0
0,b'0181475',49,4.0
0,b'0181482',25,2.0
0,b'0181555',7,4.0
0,b'0181556',16,1.0
0,b'0181562',138,11.0
0,b'0181565',61,10.0
0,b'0181568',47,9.0
0,b'0181576',12,1.0
0,b'0181579',16,2.0
0,b'0181636',258,20.0
0,b'0181649',52,4.0
0,b'0181668',82,12.0
0,b'0181681',43,4.0
0,b'0181684',40,10.0
0,b'0181689',141,12.0
0,b'0181704',43,7.0
0,b'0181710',137,11.0
0,b'0181719',5,2.0
0,b'0181722',147,11.0
0,b'0181732',136,10.0
0,b'0181734',116,11.0
0,b'0181736',138,11.0
0,b'0181742',138,11.0
0,b'0181749',23,8.0
0,b'0181780',137,11.0
0,b'0181797',5,5.0
0,b'0181798',87,11.0
0,b'0181807',93,10.0
0,b'0181820',65,9.0
0,b'0181823',138,11.0
0,b'0181825',81,10.0
0,b'0181847',7,4.0
0,b'0181852',134,10.0
0,b'0181864',64,9.0
0,b'0181873',31,3.0
0,b'0181876',16,1.0
0,b'0181880',20,7.0
0,b'0181886',96,11.0
0,b'0181895',132,11.0
0,b'0181901',77,11.0
0,b'0181903',27,9.0
0,b'0181911',138,11.0
0,b'0181917',65,11.0
0,b'0181918',12,3.0
0,b'0181926',138,11.0
0,b'0181937',245,19.0
0,b'0181951',138,11.0
0,b'0181961',137,11.0
0,b'0181968',130,11.0
0,b'0181992',45,4.0
0,b'0181997',92,12.0
0,b'0181999',26,2.0
0,b'0182004',54,5.0
0,b'0182029',130,10.0
0,b'0182053',97,11.0
0,b'0182070',87,11.0
0,b'0182086',137,11.0
0,b'0182095',137,11.0
0,b'0182096',138,11.0
0,b'0182102',20,3.0
0,b'0182103',27,9.0
0,b'0182110',131,11.0
0,b'0182117',137,11.0
0,b'0182126',46,4.0
0,b'0182132',15,3.0
0,b'0182139',5,2.0
0,b'0182143',138,11.0
0,b'0182164',15,1.0
0,b'0182171',56,9.0
0,b'0182178',120,11.0
0,b'0182179',135,10.0
0,b'0182206',137,11.0
0,b'0182207',15,1.0
0,b'0182235',86,11.0
0,b'0182249',26,6.0
0,b'0182305',98,11.0
0,b'0182308',16,1.0
0,b'0182322',137,11.0
0,b'0182336',48,4.0
0,b'0182342',139,11.0
0,b'0182352',13,2.0
0,b'0182364',64,11.0
0,b'0182376',35,4.0
0,b'0182382',74,11.0
0,b'0182392',4,2.0
0,b'0182395',137,11.0
0,b'0182399',42,8.0
0,b'0182401',8,4.0
0,b'0182402',109,11.0
0,b'0182418',9,2.0
0,b'0182419',140,11.0
0,b'0182432',139,11.0
0,b'0182434',120,11.0
0,b'0182436',12,3.0
0,b'0182456',29,7.0
0,b'0182458',30,4.0
0,b'0182466',136,11.0
0,b'0182475',8,1.0
0,b'0182477',77,11.0
0,b'0182485',115,10.0
0,b'0182495',138,11.0
0,b'0182502',130,11.0
0,b'0182509',148,11.0
0,b'0182528',58,10.0
0,b'0182529',8,1.0
0,b'0182542',137,11.0
0,b'0182558',23,6.0
0,b'0182561',128,11.0
0,b'0182578',262,20.0
0,b'0182581',81,10.0
0,b'0182584',143,11.0
0,b'0182587',137,11.0
0,b'0182605',18,6.0
0,b'0182611',136,10.0
0,b'0182619',64,5.0
0,b'0182621',132,11.0
0,b'0182627',206,16.0
0,b'0182628',136,10.0
0,b'0182640',2,1.0
0,b'0182660',22,7.0
0,b'0182666',134,10.0
0,b'0182668',13,2.0
0,b'0182671',137,11.0
0,b'0182716',85,11.0
0,b'0182720',131,11.0
0,b'0182724',9,9.0
0,b'0182754',11,6.0
0,b'0182756',136,10.0
0,b'0182761',141,11.0
0,b'0182762',136,10.0
0,b'0182764',134,10.0
0,b'0182777',69,12.0
0,b'0182798',68,10.0
0,b'0182807',23,2.0
0,b'0182813',87,11.0
0,b'0182814',134,10.0
0,b'0182837',69,12.0
0,b'0182849',22,4.0
0,b'0182855',8,2.0
0,b'0182924',136,10.0
0,b'0182925',12,2.0
0,b'0182935',2,1.0
0,b'0182991',135,10.0
0,b'0183009',16,1.0
0,b'0183010',48,10.0
0,b'0183039',6,3.0
0,b'0183052',105,9.0
0,b'0183054',58,10.0
0,b'0183056',49,4.0
0,b'0183067',26,2.0
0,b'0183124',1,1.0
0,b'0183146',1,1.0
0,b'0183181',41,3.0
0,b'0183223',92,8.0
0,b'0183226',47,4.0
0,b'0183229',18,9.0
0,b'0183240',7,4.0
0,b'0183247',134,10.0
0,b'0183279',137,11.0
0,b'0183286',28,2.0
0,b'0183304',15,3.0
0,b'0183317',20,3.0
0,b'0183416',136,10.0
0,b'0183424',124,10.0
0,b'0183426',60,10.0
0,b'0183438',136,10.0
0,b'0183448',8,4.0
0,b'0183452',135,10.0
0,b'0183455',7,2.0
0,b'0183464',50,10.0
0,b'0183467',138,11.0
0,b'0183482',135,10.0
0,b'0183499',100,11.0
0,b'0183505',38,8.0
0,b'0183518',133,11.0
0,b'0183557',136,10.0
0,b'0183559',73,10.0
0,b'0183566',136,10.0
0,b'0183574',136,10.0
0,b'0183617',122,12.0
0,b'0183633',6,2.0
0,b'0183635',35,7.0
0,b'0183648',16,1.0
0,b'0183713',22,7.0
0,b'0183731',45,4.0
0,b'0183732',74,6.0
0,b'0183742',4,2.0
0,b'0183746',135,10.0
0,b'0183750',72,10.0
0,b'0183755',38,4.0
0,b'0183791',16,8.0
0,b'0183812',135,10.0
0,b'0183882',76,11.0
0,b'0183896',136,10.0
0,b'0183899',139,11.0
0,b'0183902',137,11.0
0,b'0183906',48,4.0
0,b'0183908',24,2.0
0,b'0183910',19,2.0
0,b'0183914',125,10.0
0,b'0183916',134,11.0
0,b'0183927',41,3.0
0,b'0183944',41,5.0
0,b'0183957',49,4.0
0,b'0184046',135,10.0
0,b'0184096',18,4.0
0,b'0184100',132,11.0
0,b'0184102',14,7.0
0,b'0184115',15,1.0
0,b'0184120',27,7.0
0,b'0184125',75,12.0
0,b'0184209',122,10.0
0,b'0184218',13,3.0
0,b'0184226',59,10.0
0,b'0184229',137,11.0
0,b'0184234',26,2.0
0,b'0184235',57,10.0
0,b'0184242',29,4.0
0,b'0184252',82,12.0
0,b'0184277',3,2.0
0,b'0184299',5,2.0
0,b'0184405',34,11.0
0,b'0184523',61,5.0
0,b'0184525',12,1.0
0,b'0184528',107,11.0
0,b'0184532',47,5.0
0,b'0184540',106,11.0
0,b'0184603',29,4.0
0,b'0184665',134,10.0
0,b'0184758',26,2.0
0,b'0184771',137,11.0
0,b'0184779',137,11.0
0,b'0184795',135,10.0
0,b'0184813',47,4.0
0,b'0184840',91,7.0
0,b'0184953',135,10.0
0,b'0185006',15,1.0
0,b'0185016',14,7.0
0,b'0185019',4,4.0
0,b'0185020',60,10.0
0,b'0185021',250,19.0
0,b'0185024',87,11.0
0,b'0185195',136,10.0
0,b'0185196',377,29.0
0,b'0185202',16,1.0
0,b'0185207',136,10.0
0,b'0185212',50,6.0
0,b'0185213',2,2.0
0,b'0185217',24,4.0
0,b'0185230',132,10.0
0,b'0185253',19,3.0
0,b'0185259',135,10.0
0,b'0185270',12,3.0
0,b'0185271',135,10.0
0,b'0185276',18,2.0
0,b'0185290',66,6.0
0,b'0185297',16,1.0
0,b'0185299',57,10.0
0,b'0185304',28,7.0
0,b'0185327',136,10.0
0,b'0185333',5,2.0
0,b'0185479',133,10.0
0,b'0185526',2,1.0
0,b'0185606',65,9.0
0,b'0185609',134,11.0
0,b'0185612',8,8.0
0,b'0185616',137,11.0
0,b'0185623',40,4.0
0,b'0185665',18,3.0
0,b'0185752',133,11.0
0,b'0185753',12,4.0
0,b'0185755',6,3.0
0,b'0185756',136,10.0
0,b'0185797',132,10.0
0,b'0185811',136,10.0
0,b'0185823',50,4.0
0,b'0185832',135,10.0
0,b'0185835',14,7.0
0,b'0185852',48,4.0
0,b'0185859',90,8.0
0,b'0185902',281,28.0
0,b'0185907',49,10.0
0,b'0185917',48,4.0
0,b'0185919',53,4.0
0,b'0185923',37,3.0
0,b'0185924',136,10.0
0,b'0185927',99,11.0
0,b'0185932',48,4.0
0,b'0186008',9,4.0
0,b'0186013',270,22.0
0,b'0186115',13,2.0
0,b'0186123',137,11.0
0,b'0186320',48,10.0
0,b'0186328',22,11.0
0,b'0186332',136,11.0
0,b'0186335',132,11.0
0,b'0186342',135,10.0
0,b'0186356',131,10.0
0,b'0186370',59,10.0
0,b'0186390',45,4.0
0,b'0186399',9,3.0
0,b'0186406',134,10.0
0,b'0186408',24,2.0
0,b'0186412',133,11.0
0,b'0186424',135,10.0
0,b'0186450',86,11.0
0,b'0186477',60,5.0
0,b'0186518',28,2.0
0,b'0186529',138,11.0
0,b'0186541',50,8.0
0,b'0186554',93,10.0
0,b'0186575',137,11.0
0,b'0186606',15,5.0
0,b'0186614',26,2.0
0,b'0186619',136,10.0
0,b'0186628',66,9.0
0,b'0186631',4,4.0
0,b'0186634',38,4.0
0,b'0186661',132,11.0
0,b'0186664',62,5.0
0,b'0186665',137,11.0
0,b'0186667',11,4.0
0,b'0186676',139,11.0
0,b'0186684',134,11.0
0,b'0186697',22,2.0
0,b'0186705',135,10.0
0,b'0186715',135,11.0
0,b'0186718',25,5.0
0,b'0186722',87,11.0
0,b'0186723',10,2.0
0,b'0186742',18,2.0
0,b'0186750',11,6.0
0,b'0186753',60,5.0
0,b'0186775',45,4.0
0,b'0186791',135,10.0
0,b'0186811',137,11.0
0,b'0186835',53,13.0
0,b'0186839',16,2.0
0,b'0186851',128,11.0
0,b'0186854',124,10.0
0,b'0186862',2,1.0
0,b'0186871',45,4.0
0,b'0186880',19,2.0
0,b'0186909',59,5.0
0,b'0186972',79,8.0
0,b'0187002',16,8.0
0,b'0187006',10,10.0
0,b'0187008',92,10.0
0,b'0187009',134,10.0
0,b'0187011',4,2.0
0,b'0187012',12,1.0
0,b'0187031',31,8.0
0,b'0187041',50,4.0
0,b'0187043',61,10.0
0,b'0187046',136,10.0
0,b'0187050',251,19.0
0,b'0187065',35,3.0
0,b'0187080',45,4.0
0,b'0187081',135,10.0
0,b'0187084',63,5.0
0,b'0187105',63,5.0
0,b'0187113',2,1.0
0,b'0187115',72,10.0
0,b'0187176',134,11.0
0,b'0187183',11,2.0
0,b'0187195',134,10.0
0,b'0187199',1,1.0
0,b'0187203',28,3.0
0,b'0187208',25,4.0
0,b'0187255',15,1.0
0,b'0187284',134,10.0
0,b'0187390',14,5.0
0,b'0187393',109,12.0
0,b'0187399',134,11.0
0,b'0187446',45,4.0
0,b'0187460',3,2.0
0,b'0187461',57,5.0
0,b'0187470',132,11.0
0,b'0187480',31,3.0
0,b'0187481',44,4.0
0,b'0187486',66,9.0
0,b'0187494',47,4.0
0,b'0187513',132,11.0
0,b'0187525',133,11.0
0,b'0187534',47,4.0
0,b'0187545',7,4.0
0,b'0187547',15,1.0
0,b'0187556',126,10.0
0,b'0187601',99,8.0
0,b'0187604',135,11.0
0,b'0187609',17,2.0
0,b'0187614',16,4.0
0,b'0187621',61,5.0
0,b'0187631',1,1.0
0,b'0187634',19,2.0
0,b'0187635',133,10.0
0,b'0187637',28,5.0
0,b'0187639',134,10.0
0,b'0187647',60,12.0
0,b'0187655',20,2.0
0,b'0187660',133,11.0
0,b'0187661',133,12.0
0,b'0187667',47,4.0
0,b'0187669',50,4.0
0,b'0187670',132,11.0
0,b'0187681',130,11.0
0,b'0187686',69,6.0
0,b'0187701',4,4.0
0,b'0187710',58,5.0
0,b'0187723',11,2.0
0,b'0187725',13,3.0
0,b'0187730',5,2.0
0,b'0187731',5,1.0
0,b'0187743',25,3.0
0,b'0187760',123,11.0
0,b'0187765',130,11.0
0,b'0187775',134,11.0
0,b'0187776',87,11.0
0,b'0187784',56,11.0
0,b'0187792',51,10.0
0,b'0187794',53,11.0
0,b'0187800',51,10.0
0,b'0187815',51,10.0
0,b'0187817',18,2.0
0,b'0187829',134,10.0
0,b'0187838',28,3.0
0,b'0187844',17,2.0
0,b'0187866',12,1.0
0,b'0187885',83,8.0
0,b'0187888',108,10.0
0,b'0187890',133,11.0
0,b'0187900',133,11.0
0,b'0187912',96,11.0
0,b'0187924',135,11.0
0,b'0187946',80,11.0
0,b'0187973',47,4.0
0,b'0187985',7,4.0
0,b'0188002',132,12.0
0,b'0188003',6,1.0
0,b'0188026',133,11.0
0,b'0188034',17,3.0
0,b'0188036',103,9.0
0,b'0188044',34,4.0
0,b'0188058',60,5.0
0,b'0188062',3,3.0
0,b'0188081',120,10.0
0,b'0188088',117,11.0
0,b'0188090',55,11.0
0,b'0188095',3,2.0
0,b'0188100',107,12.0
0,b'0188103',130,11.0
0,b'0188109',46,4.0
0,b'0188134',84,12.0
0,b'0188171',14,1.0
0,b'0188191',27,4.0
0,b'0188192',78,11.0
0,b'0188193',62,6.0
0,b'0188206',38,4.0
0,b'0188210',140,12.0
0,b'0188244',17,2.0
0,b'0188246',4,4.0
0,b'0188261',6,6.0
0,b'0188270',132,11.0
0,b'0188283',50,4.0
0,b'0188324',44,4.0
0,b'0188327',83,12.0
0,b'0188333',133,11.0
0,b'0188383',132,11.0
0,b'0188387',101,11.0
0,b'0188396',74,11.0
0,b'0188411',121,20.0
0,b'0188413',71,12.0
0,b'0188419',59,12.0
0,b'0188435',133,11.0
0,b'0188437',49,4.0
0,b'0188445',133,11.0
0,b'0188457',133,12.0
0,b'0188470',7,2.0
0,b'0188475',58,5.0
0,b'0188479',16,2.0
0,b'0188494',134,11.0
0,b'0188499',36,9.0
0,b'0188511',5,2.0
0,b'0188528',133,11.0
0,b'0188529',18,2.0
0,b'0188530',128,12.0
0,b'0188532',27,3.0
0,b'0188550',99,11.0
0,b'0188562',28,3.0
0,b'0188575',124,11.0
0,b'0188584',5,2.0
0,b'0188590',251,21.0
0,b'0188605',50,4.0
0,b'0188612',45,11.0
0,b'0188626',64,9.0
0,b'0188639',124,11.0
0,b'0188661',6,3.0
0,b'0188668',83,12.0
0,b'0188669',102,9.0
0,b'0188675',5,2.0
0,b'0188677',130,11.0
0,b'0188702',131,11.0
0,b'0188703',25,6.0
0,b'0188709',15,1.0
0,b'0188718',132,11.0
0,b'0188719',84,10.0
0,b'0188730',138,12.0
0,b'0188740',22,2.0
0,b'0188747',27,2.0
0,b'0188758',15,1.0
0,b'0188764',62,6.0
0,b'0188771',99,11.0
0,b'0188772',132,11.0
0,b'0188779',17,2.0
0,b'0188798',90,11.0
0,b'0188805',118,12.0
0,b'0188806',136,12.0
0,b'0188811',132,11.0
0,b'0188815',132,11.0
0,b'0188822',133,11.0
0,b'0188841',113,11.0
0,b'0188853',50,5.0
0,b'0188855',15,4.0
0,b'0188858',133,11.0
0,b'0188878',132,11.0
0,b'0188896',123,10.0
0,b'0188909',132,11.0
0,b'0188915',44,4.0
0,b'0188936',8,2.0
0,b'0188952',15,1.0
0,b'0188967',15,1.0
0,b'0188992',84,10.0
0,b'0188993',132,11.0
0,b'0188998',2,2.0
0,b'0189005',134,11.0
0,b'0189017',134,11.0
0,b'0189025',49,4.0
0,b'0189036',49,10.0
0,b'0189039',133,11.0
0,b'0189058',117,10.0
0,b'0189063',132,11.0
0,b'0189087',134,11.0
0,b'0189098',82,12.0
0,b'0189118',76,11.0
0,b'0189119',132,11.0
0,b'0189124',27,5.0
0,b'0189130',133,11.0
0,b'0189144',5,5.0
0,b'0189151',77,11.0
0,b'0189158',132,11.0
0,b'0189159',44,4.0
0,b'0189160',65,6.0
0,b'0189204',25,4.0
0,b'0189227',138,12.0
0,b'0189235',127,11.0
0,b'0189251',13,1.0
0,b'0189254',58,5.0
0,b'0189262',132,11.0
0,b'0189266',47,4.0
0,b'0189272',141,12.0
0,b'0189294',18,2.0
0,b'0189310',15,1.0
0,b'0189316',132,12.0
0,b'0189332',77,11.0
0,b'0189336',89,10.0
0,b'0189357',62,8.0
0,b'0189382',75,7.0
0,b'0189405',37,3.0
0,b'0189414',19,5.0
0,b'0189429',135,11.0
0,b'0189430',75,11.0
0,b'0189432',139,12.0
0,b'0189439',32,11.0
0,b'0189446',24,2.0
0,b'0189459',45,11.0
0,b'0189468',133,11.0
0,b'0189471',44,4.0
0,b'0189479',131,11.0
0,b'0189482',133,11.0
0,b'0189485',2,2.0
0,b'0189530',57,11.0
0,b'0189536',26,4.0
0,b'0189551',84,12.0
0,b'0189562',131,11.0
0,b'0189590',132,11.0
0,b'0189596',82,12.0
0,b'0189600',18,2.0
0,b'0189605',133,12.0
0,b'0189606',26,4.0
0,b'0189610',25,5.0
0,b'0189614',132,11.0
0,b'0189616',131,11.0
0,b'0189628',133,11.0
0,b'0189638',42,5.0
0,b'0189641',11,3.0
0,b'0189651',26,2.0
0,b'0189665',52,4.0
0,b'0189693',130,11.0
0,b'0189702',129,12.0
0,b'0189708',132,11.0
0,b'0189756',95,9.0
0,b'0189759',21,10.0
0,b'0189761',40,10.0
0,b'0189773',221,25.0
0,b'0189777',24,8.0
0,b'0189778',82,7.0
0,b'0189785',14,1.0
0,b'0189798',132,11.0
0,b'0189818',131,11.0
0,b'0189850',132,11.0
0,b'0189860',17,2.0
0,b'0189868',2,2.0
0,b'0189884',115,10.0
0,b'0189904',26,3.0
0,b'0189939',25,2.0
0,b'0189942',8,8.0
0,b'0189957',122,11.0
0,b'0189959',133,11.0
0,b'0189974',127,11.0
0,b'0189981',36,12.0
0,b'0190036',13,2.0
0,b'0190057',134,11.0
0,b'0190065',131,11.0
0,b'0190097',8,8.0
0,b'0190112',132,11.0
0,b'0190138',15,1.0
0,b'0190140',36,9.0
0,b'0190159',130,11.0
0,b'0190170',131,11.0
0,b'0190188',13,6.0
0,b'0190192',21,10.0
0,b'0190207',125,10.0
0,b'0190266',14,14.0
0,b'0190268',131,11.0
0,b'0190272',224,19.0
0,b'0190277',119,11.0
0,b'0190288',99,11.0
0,b'0190290',137,11.0
0,b'0190291',130,11.0
0,b'0190297',64,11.0
0,b'0190305',18,2.0
0,b'0190315',75,11.0
0,b'0190322',131,11.0
0,b'0190346',34,8.0
0,b'0190350',86,10.0
0,b'0190361',26,4.0
0,b'0190366',12,2.0
0,b'0190379',132,11.0
0,b'0190383',12,6.0
0,b'0190392',122,11.0
0,b'0190393',1,1.0
0,b'0190404',125,11.0
0,b'0190434',24,4.0
0,b'0190442',33,6.0
0,b'0190446',35,4.0
0,b'0190455',56,11.0
0,b'0190458',128,18.0
0,b'0190461',44,4.0
0,b'0190470',42,8.0
0,b'0190533',41,3.0
0,b'0190540',115,12.0
0,b'0190547',132,11.0
0,b'0190552',41,10.0
0,b'0190578',87,8.0
0,b'0190590',97,12.0
0,b'0190594',139,12.0
0,b'0190627',134,11.0
0,b'0190636',129,11.0
0,b'0190639',40,4.0
0,b'0190666',132,11.0
0,b'0190685',9,2.0
0,b'0190691',134,11.0
0,b'0190693',132,11.0
0,b'0190694',131,11.0
0,b'0190703',17,3.0
0,b'0190715',139,13.0
0,b'0190725',130,11.0
0,b'0190749',133,11.0
0,b'0190752',24,4.0
0,b'0190767',47,4.0
0,b'0190768',75,11.0
0,b'0190793',11,1.0
0,b'0190796',130,12.0
0,b'0190813',124,10.0
0,b'0190826',129,11.0
0,b'0190832',130,11.0
0,b'0190891',132,11.0
0,b'0190893',203,17.0
0,b'0190901',130,11.0
0,b'0190903',128,11.0
0,b'0190905',50,6.0
0,b'0190906',70,12.0
0,b'0190915',133,11.0
0,b'0190939',130,11.0
0,b'0190956',130,11.0
0,b'0190958',16,2.0
0,b'0190973',27,3.0
0,b'0190994',1,1.0
0,b'0191023',6,3.0
0,b'0191032',135,11.0
0,b'0191034',132,11.0
0,b'0191035',128,12.0
0,b'0191053',129,12.0
0,b'0191061',104,10.0
0,b'0191073',130,11.0
0,b'0191104',12,6.0
0,b'0191108',4,2.0
0,b'0191171',62,8.0
0,b'0191193',44,4.0
0,b'0191206',59,5.0
0,b'0191208',51,10.0
0,b'0191241',46,4.0
0,b'0191268',130,11.0
0,b'0191274',258,22.0
0,b'0191284',36,3.0
0,b'0191290',67,11.0
0,b'0191303',131,11.0
0,b'0191306',21,2.0
0,b'0191317',3,1.0
0,b'0191333',4,4.0
0,b'0191334',52,10.0
0,b'0191340',109,10.0
0,b'0191361',12,6.0
0,b'0191364',81,7.0
0,b'0191365',10,2.0
0,b'0191373',147,12.0
0,b'0191385',1,1.0
0,b'0191388',10,10.0
0,b'0191391',105,10.0
0,b'0191401',104,12.0
0,b'0191417',10,1.0
0,b'0191423',31,6.0
0,b'0191440',15,5.0
0,b'0191452',131,11.0
0,b'0191460',16,1.0
0,b'0191461',130,11.0
0,b'0191473',1,1.0
0,b'0191479',129,11.0
0,b'0191486',129,11.0
0,b'0191488',71,10.0
0,b'0191493',45,4.0
0,b'0191501',4,4.0
0,b'0191506',38,8.0
0,b'0191515',20,7.0
0,b'0191516',227,19.0
0,b'0191521',18,2.0
0,b'0191545',128,11.0
0,b'0191558',46,12.0
0,b'0191570',78,11.0
0,b'0191579',19,2.0
0,b'0191580',110,11.0
0,b'0191597',9,3.0
0,b'0191627',129,11.0
0,b'0191629',25,6.0
0,b'0191638',128,11.0
0,b'0191666',129,11.0
0,b'0191669',129,12.0
